allow,in,eth0,udp,192,.168.163.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.219.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.106.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.140.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.61.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.188.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.233.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.39.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.45.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.13.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.216.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.159.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.187.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.204.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.227.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.135.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.199.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.135.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.245.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.182.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.97.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.138.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.44.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.60.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.220.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.73.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.14.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.84.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.23.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.251.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.208.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.154.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.56.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.30.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.86.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.43.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.137.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.48.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.8.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.169.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.178.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.116.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.171.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.67.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.146.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.177.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.142.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.156.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.197.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.93.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.136.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.202.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.94.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.181.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.70.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.129.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.195.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.160.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.133.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.125.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.71.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.185.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.83.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.199.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.221.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.187.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.128.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.6.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.88.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.10.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.116.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.16.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.4.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.112.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.128.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.172.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.69.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.24.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.190.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.172.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.37.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.132.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.146.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.205.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.87.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.84.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.152.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.126.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.117.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.204.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.192.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.14.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.236.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.201.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.215.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.185.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.244.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.196.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.189.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.144.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.212.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.210.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.238.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.214.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.115.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.113.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.20.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.123.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.155.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.33.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.125.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.245.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.137.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.111.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.99.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.76.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.89.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.198.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.31.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.114.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.182.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.226.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.21.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.222.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.47.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.164.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.194.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.42.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.145.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.65.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.1.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.63.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.91.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.118.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.131.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.167.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.39.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.170.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.32.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.98.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.1.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.179.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.161.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.203.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.191.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.168.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.229.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.53.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.130.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.250.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.232.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.37.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.28.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.202.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.157.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.139.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.248.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.34.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.19.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.106.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.140.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.57.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.4.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.233.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.98.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.80.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.46.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.89.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.148.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.74.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.206.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.166.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.71.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.145.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.205.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.215.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.90.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.203.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.242.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.254.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.29.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.160.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.177.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.3.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.141.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.18.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.213.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.240.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.95.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.242.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.214.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.253.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.78.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.60.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.102.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.162.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.100.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.220.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.165.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.241.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.0.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.222.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.108.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.57.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.83.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.228.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.5.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.129.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.10.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,100,.100.33.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.188.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.104.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.196.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.31.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.20.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.225.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.224.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.252.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.41.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.75.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.225.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.230.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.175.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.235.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.64.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.176.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.21.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,udp,100,.100.46.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.142.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.92.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,192,.168.117.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.247.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,udp,100,.100.131.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.118.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.27.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.251.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,100,.100.38.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,192,.168.11.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.35.0/16,80,161,.246.34.11/16,80,
deny,in,eth0,tcp,100,.100.17.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.18.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.81.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.95.0/16,21,161,.246.34.21/16,21,
deny,in,eth0,tcp,100,.100.110.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,udp,192,.168.151.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.193.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.8.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.126.0/16,21,161,.246.34.21/16,21,
allow,in,eth0,tcp,100,.100.48.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,udp,100,.100.87.0/16,80,161,.246.34.11/16,80,
allow,in,eth0,tcp,192,.168.246.0/16,80,161,.246.34.11/16,80,
